idx,label,anomalyScore
40654,2,0.119926
5794,3,0.114482
10375,9,0.143001
43942,0,0.121241
49359,9,0.138079
10049,1,0.141646
21427,6,0.105507
36713,0,0.078680
41020,1,0.150937
8842,2,0.103976
13058,9,0.110769
35835,7,0.128201
38656,5,0.126862
48784,3,0.098735
25397,4,0.123725
28684,4,0.130607
38579,6,0.120174
44273,8,0.107117
50910,0,0.118552
38632,4,0.106454
50087,6,0.103101
53491,7,0.130585
3304,9,0.135383
6381,1,0.148721
20599,5,0.116552
48049,4,0.139020
23526,2,0.093733
34500,6,0.123576
42088,3,0.103136
5086,4,0.100791
45720,9,0.127890
1535,8,0.077534
8188,0,0.094677
11367,9,0.140356
29362,5,0.081291
35462,4,0.115866
22836,3,0.090641
55498,8,0.105297
56645,1,0.146104
41557,0,0.085929
55998,2,0.060411
57831,1,0.146386
7691,9,0.126627
21310,5,0.071623
46347,8,0.122506
21242,6,0.116595
55500,1,0.143523
20432,6,0.130432
24791,2,0.123017
30985,3,0.097196
44970,3,0.111556
54504,6,0.103680
1717,1,0.151477
21021,9,0.130674
53487,8,0.121444
59254,2,0.083571
21931,3,0.097430
32917,9,0.140662
33355,1,0.142614
14817,9,0.135256
44142,7,0.126750
57649,8,0.068078
7444,5,0.114247
8616,1,0.131193
4352,1,0.141157
19259,0,0.120941
20825,1,0.146812
53654,8,0.122142
9789,7,0.126479
21154,3,0.099009
24212,9,0.111152
30810,1,0.142390
2830,4,0.106612
12198,4,0.122344
46022,9,0.130343
24233,5,0.128849
27808,6,0.128630
54561,3,0.111552
22079,9,0.146198
30311,7,0.108676
35206,6,0.130518
17349,8,0.128765
20171,9,0.072250
4166,2,0.122067
30530,4,0.107060
42861,9,0.124627
16407,5,0.118134
27930,9,0.130773
51425,8,0.130502
55491,4,0.090720
12058,0,0.086091
14334,3,0.106552
25138,0,0.093986
26981,0,0.077208
48873,5,0.093532
53054,5,0.126426
24265,3,0.127366
28785,0,0.092702
36731,7,0.121822
39566,3,0.105998
41887,4,0.125594
10808,3,0.115843
43012,0,0.087671
27269,6,0.049065
39517,5,0.120763
40928,6,0.118615
42217,4,0.129129
59624,4,0.104030
53524,7,0.103574
55710,7,0.125033
55875,3,0.129290
56753,2,0.110050
2581,3,0.139039
16253,8,0.087239
21033,9,0.134226
28451,7,0.133360
48835,0,0.127873
19358,4,0.123089
30284,4,0.115376
52210,3,0.120777
13472,4,0.090299
28166,0,0.093294
27554,3,0.108503
42875,1,0.152346
44576,3,0.119827
27064,1,0.145355
5501,1,0.149545
14468,3,0.081474
15731,1,0.123498
24013,2,0.118585
44400,0,0.080567
12806,1,0.139733
26330,2,0.097095
34782,4,0.124497
8091,7,0.138589
40784,7,0.125119
43206,0,0.069349
13166,5,0.106485
22854,8,0.108542
27431,9,0.101777
28928,9,0.108642
30895,1,0.151454
35071,9,0.091996
57536,7,0.109724
4420,8,0.116487
15232,1,0.141013
31796,5,0.087305
15546,7,0.118016
31745,9,0.062923
37875,5,0.142505
47016,7,0.138079
46876,7,0.136760
49491,5,0.114901
9693,6,0.104863
15381,1,0.146423
26645,3,0.139524
28225,3,0.119052
44260,8,0.098850
19767,9,0.118650
22129,6,0.127887
35987,3,0.104824
44603,6,0.127249
47952,5,0.107031
7139,1,0.148147
17611,5,0.136387
23774,0,0.077437
43301,1,0.144832
43492,7,0.100006
26936,8,0.123761
38360,2,0.129631
35240,9,0.137997
48182,2,0.060850
52313,0,0.038583
6325,5,0.111715
37164,3,0.121886
57868,7,0.108146
18953,8,0.135781
49693,4,0.137378
54990,9,0.132353
1568,6,0.115625
2466,9,0.134476
16890,6,0.095471
19126,6,0.128079
4411,4,0.091221
15927,0,0.085102
30678,7,0.135124
32545,8,0.122447
38399,1,0.142170
31228,4,0.127140
45050,5,0.105051
10468,4,0.118709
22409,3,0.071698
2700,8,0.125701
51900,8,0.130284
52014,7,0.131532
56944,6,0.137266
16543,4,0.133004
30924,0,0.117805
9214,8,0.133020
56810,6,0.113341
29708,6,0.125920
57898,3,0.122313
7083,2,0.102227
48529,8,0.133866
24005,5,0.118494
50391,0,0.081236
27405,6,0.116272
59757,9,0.132046
7874,9,0.117460
33506,2,0.095260
34720,8,0.106675
36429,4,0.119514
44444,7,0.109890
3489,1,0.151138
23248,6,0.107617
28854,9,0.100502
51420,2,0.080162
5547,7,0.131631
32940,4,0.105393
39608,4,0.121399
49695,7,0.127125
53949,9,0.117581
14707,8,0.116807
20999,6,0.140041
29863,0,0.069143
33419,1,0.149770
11622,2,0.113762
15026,6,0.135240
19238,8,0.107810
19471,8,0.106941
45466,9,0.118665
58130,9,0.132564
8152,6,0.128421
33946,0,0.104617
34293,9,0.126685
39094,0,0.038097
54053,2,0.108972
25256,4,0.122547
17195,8,0.136522
21213,8,0.088686
35261,7,0.142546
13653,9,0.105313
22096,1,0.132749
28213,2,0.111503
39210,4,0.104442
55466,9,0.123280
21241,7,0.135019
43885,0,0.070965
150,3,0.089896
2211,8,0.129468
12102,6,0.079889
16662,7,0.100194
37617,4,0.131835
814,2,0.116185
52788,7,0.134529
51697,6,0.130560
523,7,0.122409
2232,8,0.110439
5114,2,0.094192
30954,4,0.132680
20096,0,0.071334
2546,6,0.107176
10588,4,0.106983
14786,4,0.133818
26229,5,0.108062
37342,5,0.125124
1164,4,0.126462
3730,1,0.138529
6259,4,0.125812
42800,2,0.113216
28252,6,0.108272
9402,3,0.093847
22782,7,0.120574
24172,7,0.141103
41030,1,0.147109
58996,1,0.133310
35011,3,0.124082
4159,9,0.133836
7211,7,0.142788
7731,7,0.122832
21095,1,0.146450
23494,1,0.144259
3919,8,0.119539
19673,4,0.108675
23409,8,0.132684
7962,7,0.135983
19351,8,0.055906
20709,3,0.130096
48702,3,0.122522
1620,7,0.130780
18476,9,0.133355
39259,6,0.142709
49315,2,0.125092
5298,2,0.096655
38994,0,0.117576
44311,8,0.105174
14185,3,0.067139
31722,8,0.125174
36164,0,0.046209
43822,7,0.125924
46193,0,0.076287
38465,1,0.144042
46131,3,0.116405
57066,6,0.121442
16085,5,0.037335
47403,7,0.115754
9125,5,0.090822
11668,2,0.110717
26953,8,0.111823
51129,8,0.126430
40201,0,0.058476
43384,8,0.114962
3105,9,0.136851
9814,6,0.112023
16468,8,0.131619
20493,3,0.128625
37577,6,0.128998
48542,5,0.113219
18395,2,0.098261
23019,2,0.130616
36337,4,0.129272
36877,7,0.117231
48073,9,0.096294
25938,1,0.148890
39233,1,0.142429
45001,3,0.135690
46556,3,0.065409
8219,1,0.132762
40738,8,0.133390
12734,5,0.095532
17163,8,0.116141
52404,2,0.117571
54803,6,0.080079
3267,5,0.054859
19850,5,0.100516
38682,6,0.119921
3618,7,0.103607
10030,2,0.100190
43119,1,0.144219
59128,9,0.135578
18658,8,0.116670
26729,0,0.095757
43075,0,0.071484
1447,4,0.119023
7275,9,0.088279
43127,3,0.092085
57187,0,0.052982
5348,7,0.116565
55902,1,0.144226
2856,2,0.094920
55357,5,0.103561
59758,2,0.067263
7421,7,0.132844
8107,1,0.147483
30228,2,0.114382
45303,1,0.150549
55671,6,0.118802
18933,5,0.129339
49583,2,0.112930
55130,2,0.118023
57331,5,0.124407
2029,5,0.125609
8439,4,0.146303
48104,4,0.134538
8240,4,0.124946
36898,4,0.110669
53635,5,0.123953
56940,5,0.142598
45520,5,0.113970
47695,6,0.133329
52558,6,0.115037
2261,1,0.148412
3176,0,0.113766
12101,3,0.112013
17509,0,0.126448
24138,8,0.120847
54817,1,0.150679
37607,5,0.123389
47701,7,0.126524
59737,6,0.108593
8744,2,0.111580
24012,0,0.054746
27036,0,0.104343
29668,2,0.079968
33093,1,0.149502
6371,5,0.133934
46538,9,0.138433
3833,5,0.121117
44958,7,0.140672
2664,1,0.142608
6283,3,0.127753
15766,0,0.098244
25377,9,0.135312
42318,5,0.134085
59443,6,0.098064
59506,8,0.112851
4127,5,0.108574
10786,2,0.054168
12517,0,0.112902
31840,1,0.143837
57256,7,0.105901
40540,2,0.070757
47214,1,0.151714
1647,4,0.089046
14725,1,0.145369
22991,2,0.126278
29343,8,0.130286
36930,0,0.093329
4364,7,0.125034
17644,3,0.082243
32757,1,0.143436
41864,3,0.100427
42628,3,0.119422
13673,9,0.133204
39057,7,0.116755
48841,4,0.137946
49781,0,0.074210
34705,7,0.099919
1150,4,0.143753
11949,0,0.087397
11380,0,0.077754
14290,9,0.109971
46784,2,0.127522
49722,7,0.129583
214,2,0.068334
21605,5,0.127615
30384,8,0.108140
32575,0,0.094058
23640,8,0.133666
51240,9,0.112264
353,8,0.102602
1817,1,0.143924
48380,4,0.100085
40634,0,0.081996
57627,2,0.104938
2522,9,0.121114
12788,9,0.129486
22632,3,0.115089
36383,1,0.150123
37718,5,0.125078
14215,5,0.129644
14928,4,0.118961
20085,9,0.133252
39721,4,0.131383
2278,4,0.140406
8027,4,0.112457
9731,3,0.099173
17061,8,0.120322
45167,5,0.119732
563,7,0.084786
7400,4,0.141178
7551,8,0.076193
27570,1,0.141046
11795,0,0.104659
34003,5,0.119359
45621,2,0.113979
54554,2,0.079849
6361,2,0.133723
35704,3,0.107599
38496,3,0.145900
28493,4,0.136202
36064,6,0.130961
42397,6,0.120753
14594,6,0.113408
58111,0,0.097790
2245,7,0.126211
26090,1,0.146282
38224,3,0.080363
50103,9,0.139157
54386,7,0.126744
19645,9,0.134118
27838,7,0.099262
32509,2,0.110875
54216,6,0.130522
54781,3,0.095706
6986,1,0.146406
8714,5,0.124860
9228,1,0.144937
11515,0,0.054519
22936,5,0.114951
2851,6,0.119005
15653,6,0.094595
18125,0,0.085763
22816,1,0.142859
36657,8,0.125108
43181,3,0.121162
44171,7,0.116009
53231,6,0.123441
2452,4,0.135293
14387,7,0.124408
15283,8,0.078322
20445,9,0.149171
33987,3,0.123625
30792,2,0.091291
33562,4,0.140801
37362,3,0.074278
48584,1,0.140137
30638,4,0.135980
52058,5,0.107216
59463,7,0.100683
59667,8,0.107430
17949,8,0.101686
23646,7,0.113824
37350,9,0.097786
3376,1,0.144105
14262,3,0.088809
33844,0,0.109719
49715,9,0.121603
26530,7,0.094047
27153,3,0.109042
48020,2,0.068602
3121,1,0.148210
14150,1,0.145266
16476,1,0.126222
19167,0,0.103888
23010,0,0.076692
48066,3,0.138487
51502,8,0.111078
59653,3,0.090973
11928,6,0.098009
41578,6,0.112462
4795,7,0.128152
20149,6,0.085451
21130,3,0.101757
55073,9,0.121797
25426,3,0.114398
28268,5,0.066869
39200,9,0.139463
54667,9,0.124991
3291,4,0.130629
59356,2,0.027470
59965,3,0.126387
13780,0,0.085800
38059,3,0.094054
9955,7,0.137183
11203,9,0.085447
22254,4,0.136363
45064,1,0.141489
48345,9,0.124328
5829,5,0.122965
12842,7,0.132271
17132,3,0.101383
31167,1,0.148533
55764,9,0.130543
33339,8,0.117957
48950,1,0.142601
53028,0,0.042798
56381,4,0.144799
3229,7,0.125232
38539,1,0.147065
44725,1,0.151872
50625,5,0.134310
55503,1,0.147695
15898,8,0.118439
21302,1,0.132401
14880,1,0.138368
43891,7,0.125250
17209,3,0.116349
21797,2,0.124527
54133,8,0.098776
54393,0,0.123074
15630,8,0.127815
43496,2,0.104229
45278,1,0.144535
6475,6,0.069203
7775,9,0.106824
28922,7,0.098237
57762,1,0.144441
14695,2,0.107796
25030,2,0.068340
51072,4,0.119130
53046,9,0.116783
5964,1,0.130860
17891,5,0.123744
24189,0,0.077488
38392,8,0.127182
49953,0,0.115535
54135,2,0.122389
57184,2,0.074714
26188,3,0.133745
26311,1,0.146037
27853,2,0.117561
33153,8,0.106994
40289,4,0.149311
59861,3,0.120716
9085,5,0.110683
12703,3,0.113778
59705,0,0.070447
55643,9,0.115992
7129,0,0.047867
16484,1,0.132660
18171,7,0.110538
37649,4,0.145196
41458,5,0.119281
11050,7,0.104675
460,3,0.120778
2384,8,0.107919
6334,7,0.126213
10220,9,0.086319
34287,8,0.117450
58,9,0.138611
3817,8,0.130028
37613,7,0.135939
40420,7,0.131053
59219,2,0.092664
7364,1,0.146964
58226,4,0.118939
59643,6,0.116199
2287,3,0.149157
12827,3,0.061913
12852,6,0.134855
22442,0,0.097159
59253,2,0.097578
26459,4,0.141769
49164,9,0.120283
53374,2,0.121767
297,0,0.101814
7823,9,0.125174
8504,9,0.101601
14033,7,0.142958
14798,2,0.092488
58830,0,0.043734
5783,6,0.089102
29026,2,0.098732
57621,2,0.111190
26457,4,0.100386
34066,5,0.116233
35145,4,0.119237
40704,4,0.115529
51867,0,0.074638
53701,9,0.112874
21494,2,0.076754
23739,9,0.100211
24765,6,0.122187
29932,7,0.124004
50912,1,0.143753
25558,5,0.111281
35085,9,0.081374
46202,7,0.125251
48233,1,0.146562
54148,3,0.107939
890,0,0.082786
4887,6,0.117149
33630,6,0.128912
55496,1,0.144394
2492,7,0.109937
8182,8,0.114933
30641,2,0.127494
45761,0,0.089408
52828,9,0.146764
47421,8,0.070461
51440,1,0.146188
51685,4,0.130272
8697,4,0.108907
10893,1,0.145460
22013,4,0.126303
56610,0,0.086571
3530,0,0.086196
24657,6,0.100784
48970,7,0.104909
51739,2,0.109930
4493,1,0.146534
17788,3,0.122037
3234,3,0.111247
6833,0,0.110280
15027,1,0.147038
42424,3,0.101149
46482,1,0.147054
7788,2,0.105164
11358,6,0.137694
31624,6,0.130514
36108,0,0.094593
11361,1,0.143026
20549,0,0.118234
31216,9,0.142843
33203,8,0.100257
52922,0,0.086990
6712,3,0.135296
10754,8,0.121898
18053,6,0.085258
21849,0,0.117405
34493,6,0.113979
609,7,0.118669
24359,3,0.103570
45290,3,0.086999
49905,9,0.107494
50129,9,0.131702
50779,5,0.123303
11205,7,0.133637
25595,7,0.127660
46651,8,0.081661
49984,9,0.127949
35824,0,0.098300
44866,7,0.057170
52004,5,0.097054
834,1,0.136999
10143,9,0.145320
16280,4,0.133077
18881,1,0.149516
21829,4,0.143010
54028,1,0.138419
13143,3,0.132889
19430,5,0.091623
53627,5,0.071641
941,9,0.120702
6287,3,0.120846
8586,9,0.123384
18995,8,0.094629
30761,3,0.125819
47642,5,0.104930
51683,2,0.125400
18166,1,0.143205
21878,3,0.090196
23182,1,0.137952
37259,2,0.094947
46924,3,0.070907
54002,3,0.120887
5959,3,0.093884
42867,2,0.128512
44815,6,0.127582
47248,0,0.121371
48028,1,0.142089
57594,5,0.083271
12115,6,0.139965
16336,6,0.113556
28385,5,0.128025
34369,3,0.130013
43988,4,0.148722
43230,0,0.062702
43986,5,0.136587
6579,6,0.107246
14734,8,0.102528
14917,3,0.108487
36607,9,0.112234
41789,7,0.137376
11801,6,0.121432
42818,0,0.100910
45680,8,0.126310
32638,2,0.087067
45228,9,0.121165
7809,7,0.131635
31976,3,0.113673
41756,3,0.123041
45339,6,0.114796
22476,1,0.139099
29361,8,0.125194
24447,3,0.117388
58855,9,0.119578
59833,1,0.140678
110,2,0.096800
4207,9,0.138261
19015,3,0.129142
32563,1,0.138033
42108,8,0.108893
18859,0,0.118473
20044,7,0.073943
55325,1,0.140510
7207,6,0.118167
25230,7,0.128100
37053,0,0.114858
39199,2,0.111154
55613,9,0.118332
42298,8,0.086267
49713,4,0.134935
12151,0,0.094108
34983,7,0.120988
57525,4,0.128206
7941,9,0.128074
28124,3,0.117139
48408,8,0.136934
51927,4,0.137640
59567,9,0.126841
6340,7,0.127162
12210,1,0.125399
39179,8,0.139692
43336,8,0.128066
38887,2,0.099024
8320,1,0.138880
12592,1,0.138025
28713,8,0.101996
31742,6,0.107049
34941,9,0.143367
51991,5,0.104327
2222,9,0.135225
25092,3,0.070966
37640,6,0.098749
43758,4,0.143225
53497,9,0.138920
9902,7,0.118350
13306,5,0.060692
28487,0,0.105204
34445,2,0.122747
43094,9,0.140826
12665,1,0.150422
31692,3,0.118334
1559,2,0.075027
22035,4,0.096604
34000,9,0.130464
46432,4,0.097381
26297,4,0.135957
36970,7,0.132713
36994,9,0.136346
42552,9,0.124422
59949,9,0.140343
54777,5,0.129112
8787,3,0.137177
13119,8,0.099757
29483,7,0.106784
39345,8,0.125317
45232,4,0.125276
26163,7,0.113506
49059,7,0.095299
13844,5,0.119400
24523,6,0.131325
29949,7,0.129927
5037,3,0.126976
12369,9,0.122781
36415,0,0.071867
47582,0,0.044864
32664,3,0.120835
45473,4,0.145797
58207,0,0.055636
52374,2,0.111893
2231,3,0.095202
13440,9,0.136410
15510,2,0.089622
16548,2,0.087365
37323,2,0.068867
1613,9,0.141095
15720,4,0.114434
37810,1,0.132888
3338,0,0.099342
15036,4,0.122550
17555,1,0.144782
21886,7,0.120991
40689,5,0.121418
1868,5,0.099841
12748,3,0.070467
22124,8,0.084302
23095,7,0.126519
52460,5,0.081964
23012,5,0.109141
52598,0,0.103078
3665,8,0.122902
18938,4,0.130439
49992,5,0.072711
34255,9,0.141895
3041,8,0.117870
3608,2,0.037319
9463,5,0.133609
18613,3,0.117039
28878,1,0.123763
13661,3,0.134730
21011,1,0.146647
32348,7,0.119869
48124,4,0.086119
58586,2,0.099365
7820,1,0.122351
1573,2,0.127925
11789,3,0.097677
25989,8,0.071197
28157,2,0.109800
29980,8,0.113035
30207,3,0.124335
37891,3,0.088223
15035,1,0.142793
37450,9,0.118905
55761,6,0.115701
53521,8,0.077375
4284,4,0.124627
11610,5,0.129864
32659,6,0.112856
38077,7,0.129733
38128,2,0.099244
39868,4,0.128963
41038,2,0.075231
6654,4,0.135464
13019,8,0.097730
17414,1,0.132627
26841,0,0.037058
40447,9,0.137689
9099,2,0.111773
9710,4,0.115811
42482,6,0.064098
42819,0,0.105549
52909,6,0.131669
6706,6,0.135705
49188,7,0.105460
49645,7,0.119696
55758,6,0.118770
10640,4,0.111999
13762,2,0.102656
15415,9,0.106583
36814,2,0.111380
39182,3,0.093452
8574,2,0.052852
20373,8,0.125853
36060,5,0.139754
36867,6,0.099031
59271,8,0.130622
59291,2,0.117086
13322,5,0.115729
13614,2,0.103763
14409,1,0.147675
17271,8,0.117948
19831,1,0.146486
2198,1,0.145651
20948,0,0.086518
22512,0,0.046987
36057,2,0.070818
41515,1,0.146890
43643,2,0.137254
47795,6,0.116773
49321,7,0.122935
34531,4,0.120128
37231,6,0.136694
15205,7,0.132967
33682,7,0.124595
42485,4,0.122859
45739,8,0.116535
47998,0,0.105912
26116,8,0.087866
1241,6,0.134441
13887,5,0.132456
38274,8,0.093471
49463,9,0.120887
29823,9,0.130918
45643,3,0.106966
46702,9,0.116869
9390,6,0.115693
15438,3,0.119478
23356,2,0.100020
42013,2,0.066240
16528,2,0.128562
26233,7,0.139147
14400,6,0.121363
35286,1,0.145538
45614,4,0.139254
16925,3,0.125485
31510,0,0.087396
36566,8,0.106325
48500,3,0.121160
53205,9,0.096696
25372,9,0.104424
27399,4,0.137245
30884,3,0.120694
43037,7,0.104915
45185,4,0.133398
39319,6,0.134542
56089,2,0.132396
14133,2,0.110893
22912,7,0.085201
50977,3,0.132297
59175,9,0.134098
45733,3,0.091781
58397,0,0.123237
42308,1,0.127855
44315,0,0.068819
41171,6,0.107340
41422,2,0.094612
7300,4,0.148615
7484,3,0.118042
11482,3,0.121363
12836,7,0.135719
34695,9,0.109764
13099,0,0.083161
29994,9,0.116581
53454,3,0.124772
37145,4,0.122237
51990,5,0.120257
53692,3,0.084686
52175,1,0.145421
56423,4,0.129227
26000,6,0.117191
30707,0,0.099183
33663,2,0.112554
45662,2,0.103697
48218,5,0.109398
4045,0,0.087462
8562,6,0.100644
13644,1,0.143157
21645,4,0.121113
26898,4,0.124685
19962,4,0.074855
23446,7,0.125047
24850,2,0.103587
35919,6,0.140315
23709,7,0.141293
32816,5,0.125343
41736,6,0.124579
46242,3,0.116458
58119,7,0.134483
58787,6,0.116600
22387,2,0.104229
27511,5,0.138429
29852,2,0.127366
1900,7,0.141750
5070,4,0.132484
14843,9,0.123438
16041,8,0.134569
22100,8,0.106674
5237,2,0.058378
5506,0,0.067126
5573,9,0.119678
11519,1,0.144498
33466,0,0.114100
53114,7,0.132419
54355,0,0.051944
58007,9,0.141672
54652,1,0.145191
25066,0,0.066079
31109,3,0.126886
42527,3,0.125264
49417,2,0.136328
53742,5,0.095992
48177,0,0.039994
2994,5,0.108686
3257,9,0.116569
4386,7,0.116014
17908,1,0.129034
23912,1,0.126711
10860,0,0.096101
12931,1,0.142014
31048,2,0.104282
55122,1,0.146254
27746,5,0.076160
35844,8,0.120232
40735,3,0.090436
53051,5,0.099935
50729,3,0.103719
1836,6,0.134138
27044,5,0.088723
29244,0,0.066240
35276,0,0.095288
45243,9,0.119276
33766,8,0.125417
41466,0,0.057957
55907,2,0.116158
2896,3,0.100915
4867,3,0.104528
15573,3,0.135025
17826,8,0.132291
33488,1,0.145247
4476,5,0.097157
7190,3,0.136559
57729,9,0.068503
5210,9,0.137517
32033,4,0.142358
33888,6,0.122798
40480,0,0.013517
55976,6,0.132292
51422,3,0.103597
52154,2,0.061462
52730,4,0.099595
2763,1,0.146518
31231,5,0.121639
33877,5,0.120956
36886,5,0.101141
40428,3,0.054214
2019,7,0.135253
52448,9,0.116396
55092,3,0.136420
6951,9,0.132817
17803,1,0.143779
26553,5,0.133054
26650,2,0.067174
51820,7,0.066184
41820,0,0.096270
44762,4,0.140283
46343,1,0.145340
49469,9,0.136362
3405,3,0.087628
24178,2,0.099295
35591,4,0.123906
41882,2,0.084252
42154,0,0.118393
55450,1,0.140919
7759,2,0.130669
10296,7,0.116720
11341,0,0.128713
35332,2,0.076269
4974,9,0.143925
8454,2,0.041214
10252,7,0.115059
33056,6,0.094724
8090,0,0.029167
18459,9,0.134875
34084,1,0.133488
55213,5,0.123261
55386,4,0.120401
25499,4,0.137118
34469,4,0.096733
46947,9,0.110449
50917,4,0.135904
3612,4,0.110672
27608,5,0.104335
46626,0,0.081166
52046,0,0.094386
5247,0,0.051604
7880,2,0.122918
10154,4,0.137259
26930,3,0.118990
29504,4,0.064469
25173,3,0.095782
27413,5,0.123972
42491,6,0.133965
4281,7,0.140106
6538,1,0.142890
6731,0,0.106246
9196,0,0.068923
12725,7,0.133467
3606,1,0.133981
8652,7,0.108358
12632,5,0.075183
13761,6,0.098635
20957,4,0.118455
50695,4,0.126075
23148,8,0.104941
23259,6,0.113446
52255,1,0.146069
40303,9,0.117538
53777,4,0.103224
58815,5,0.106330
32587,3,0.130209
41991,4,0.113172
21221,1,0.145419
32540,3,0.083096
48885,2,0.108986
18531,6,0.072509
44362,9,0.133559
50059,6,0.131009
58649,7,0.142589
8648,7,0.111266
23016,8,0.106568
28695,8,0.133684
42683,8,0.116416
49434,3,0.082177
11864,3,0.126523
15099,7,0.107430
18220,0,0.089416
56596,4,0.121745
44215,9,0.121549
2915,0,0.094154
16613,4,0.114935
26055,7,0.127170
28478,5,0.093344
37021,2,0.096526
37008,2,0.108341
58398,1,0.127335
3499,7,0.108359
9354,4,0.127144
24544,4,0.116195
36171,2,0.109574
58034,1,0.143591
51687,3,0.103329
8903,9,0.139266
35037,8,0.130988
53995,0,0.123368
49827,3,0.088189
49931,6,0.132042
55568,1,0.133477
9816,1,0.143005
15557,4,0.118034
26063,5,0.126825
42754,5,0.096473
47186,9,0.132121
55836,9,0.134082
41905,5,0.036682
50615,7,0.141764
23025,3,0.074535
43148,9,0.138910
44692,5,0.119666
48735,8,0.085683
10974,8,0.090508
21514,0,0.047678
37269,9,0.118680
41829,6,0.081726
21484,7,0.119612
47384,6,0.072837
21757,9,0.131039
29633,7,0.131777
41305,8,0.100933
11418,5,0.093548
36267,2,0.095342
42161,6,0.125538
52782,6,0.127875
1479,2,0.092338
6018,8,0.082889
7401,8,0.131904
51524,7,0.104829
18324,2,0.131465
26869,5,0.129996
23018,4,0.110713
32434,9,0.120677
51455,4,0.135579
56516,3,0.096417
7006,2,0.092978
20542,6,0.127539
24633,2,0.100885
47205,5,0.117277
56632,2,0.080285
5111,2,0.136795
3003,8,0.121154
3083,8,0.114269
11053,0,0.084351
13779,3,0.143740
30199,4,0.138187
48593,1,0.141612
9251,8,0.119467
41433,0,0.090224
57468,8,0.114110
14081,3,0.094046
10024,9,0.131002
24828,6,0.117753
12766,0,0.070340
13107,1,0.144377
29637,3,0.081939
43420,9,0.128831
50108,3,0.110230
51194,7,0.099231
12283,8,0.120413
13459,4,0.126906
46048,2,0.099329
46087,5,0.126372
21416,3,0.095493
24364,6,0.095399
52258,5,0.111088
58865,0,0.070327
41469,8,0.098221
45999,2,0.118677
50843,1,0.145367
1886,4,0.129565
4767,1,0.149093
13871,4,0.131899
17316,2,0.091848
35994,6,0.131186
27656,6,0.115302
36058,3,0.124597
47637,6,0.088138
35520,7,0.123804
39,7,0.124066
492,1,0.131889
6459,1,0.142666
7292,6,0.136404
25337,1,0.143153
13130,1,0.111801
29180,8,0.089375
52227,0,0.074608
18189,1,0.148272
23092,8,0.120837
47448,0,0.068564
19133,2,0.084016
58532,4,0.130766
58903,4,0.102925
58597,9,0.116305
14803,7,0.118483
36850,0,0.075223
40031,4,0.107814
48684,3,0.075786
52865,3,0.110705
43454,9,0.114539
21765,6,0.124253
30762,5,0.122093
36553,4,0.112063
42770,1,0.139288
52924,9,0.099855
57002,8,0.131653
2020,2,0.049322
13527,9,0.130363
15733,5,0.121899
39214,0,0.047732
46498,9,0.145561
13953,2,0.100294
49553,4,0.133337
21776,3,0.110181
47516,2,0.110680
58857,8,0.079075
50153,4,0.137681
2081,5,0.121708
4909,5,0.135761
40079,3,0.138178
42786,6,0.105469
49576,0,0.057780
2585,0,0.120809
26543,3,0.135232
41903,3,0.119777
21656,4,0.134039
41530,8,0.117765
57777,9,0.106493
800,5,0.090264
33846,3,0.125205
4116,0,0.066926
9016,6,0.137092
30751,9,0.086212
409,1,0.149832
16646,3,0.113557
22297,9,0.135989
46904,6,0.106918
24603,2,0.090700
33417,1,0.147500
34944,0,0.123214
35911,6,0.129901
50497,2,0.096733
10227,5,0.090682
16652,1,0.148726
25301,7,0.075782
29824,3,0.130269
35711,1,0.138174
15836,1,0.135744
18296,0,0.109736
33127,9,0.064569
50706,2,0.083689
7039,0,0.046757
9026,4,0.137624
32387,5,0.087672
32939,6,0.097194
38030,1,0.137962
35307,7,0.119906
18942,4,0.123551
48366,4,0.130663
54744,9,0.136553
21917,4,0.128431
39130,4,0.118719
42677,4,0.098700
42950,2,0.104652
49644,2,0.103574
5050,7,0.089708
19082,5,0.115025
29431,1,0.128609
48369,1,0.140765
2926,6,0.102349
18456,4,0.122760
31770,0,0.097581
55332,8,0.131623
54860,3,0.113501
58361,0,0.056814
59426,2,0.068799
18643,8,0.110805
31571,1,0.156640
34523,6,0.100061
35263,0,0.118686
45171,7,0.113596
24123,1,0.151024
30104,9,0.109842
25860,8,0.136417
26024,8,0.122018
56954,1,0.145520
6301,5,0.135694
9268,7,0.148212
9668,4,0.126654
11149,4,0.141706
18379,8,0.124455
10023,0,0.106772
33307,4,0.109720
40727,8,0.094431
47604,2,0.114441
53587,3,0.124062
2782,8,0.078999
8662,8,0.114481
13895,3,0.116760
17953,8,0.104911
41943,9,0.105089
52185,9,0.072695
10582,1,0.139938
24223,1,0.111957
25251,8,0.125494
28710,3,0.100214
41660,6,0.133139
56714,9,0.129682
19451,2,0.117895
42774,9,0.137446
45912,3,0.114419
5712,0,0.120024
16824,7,0.119863
24116,1,0.142989
12900,8,0.070748
41275,9,0.126811
42259,9,0.127600
48489,0,0.122850
55557,0,0.070710
7649,0,0.092060
41428,2,0.077069
47000,5,0.108003
56848,2,0.113346
14603,4,0.129783
19813,7,0.121304
20165,9,0.125300
12323,4,0.131537
22790,6,0.103163
34129,5,0.129225
59536,3,0.116477
24404,5,0.128449
30695,9,0.108198
11319,0,0.098573
22455,7,0.094344
23561,8,0.105295
30434,7,0.114062
39141,3,0.133284
23529,4,0.105597
38354,9,0.137800
