idx,label,iForestAnomalyScore,rForestNormalizedScore
46662,0,0.088624,0.301997
46663,9,0.141074,0.572342
46664,2,0.123374,0.385913
46665,1,0.153942,0.865939
46666,6,0.137823,0.567383
46667,3,0.083930,0.313266
46668,5,0.106491,0.322361
46669,4,0.127879,0.442701
46670,6,0.102530,0.341519
46671,6,0.108081,0.305790
46672,7,0.137125,0.597992
46673,7,0.129876,0.575099
46674,7,0.145876,0.635063
46675,3,0.084061,0.237961
46676,5,0.135951,0.584824
46677,6,0.058228,0.160908
46678,4,0.126929,0.508165
46679,2,0.084615,0.203791
46680,1,0.152169,0.877022
46681,0,0.090010,0.255509
46682,3,0.123712,0.492543
46683,6,0.060142,0.137165
46684,0,0.047568,0.128245
46685,6,0.141658,0.569087
46686,1,0.155678,0.770241
46687,7,0.144185,0.637655
46688,2,0.064804,0.266557
46689,7,0.151520,0.746503
46690,3,0.074608,0.262119
46691,2,0.104507,0.360991
46692,4,0.093302,0.319349
46693,3,0.104070,0.332542
46694,5,0.109179,0.376940
46695,2,0.105152,0.361062
46696,6,0.109363,0.346272
46697,1,0.149603,0.774232
46698,7,0.109756,0.406717
46699,9,0.142679,0.584066
46700,8,0.107017,0.285238
46701,5,0.114766,0.525159
46702,9,0.112849,0.347481
46703,3,0.092001,0.296747
46704,0,0.058102,0.209975
46705,6,0.138226,0.510516
46706,1,0.152257,0.695349
46707,9,0.123161,0.461921
46708,2,0.070851,0.218052
46709,2,0.124235,0.432210
46710,3,0.096809,0.381233
46711,2,0.098208,0.300160
46712,4,0.034738,0.199436
46713,4,0.136954,0.533802
46714,5,0.121767,0.421642
46715,9,0.101985,0.334814
46716,6,0.127112,0.458453
46717,4,0.140268,0.534174
46718,7,0.092460,0.307232
46719,1,0.153082,0.798066
46720,8,0.148630,0.555406
46721,5,0.137548,0.554622
46722,9,0.132719,0.571007
46723,1,0.157770,0.873435
46724,0,0.060287,0.224873
46725,7,0.128250,0.558775
46726,1,0.154175,0.680167
46727,0,0.118472,0.370285
46728,2,0.073812,0.247990
46729,4,0.107263,0.345685
46730,3,0.114316,0.409387
46731,8,0.075991,0.211714
46732,4,0.133534,0.504527
46733,6,0.113400,0.361443
46734,5,0.123505,0.481665
46735,4,0.139775,0.636753
46736,6,0.126655,0.457799
46737,3,0.132959,0.520080
46738,7,0.121896,0.487487
46739,8,0.143744,0.551263
46740,8,0.145612,0.540325
46741,0,0.101551,0.293976
46742,9,0.127752,0.537457
46743,9,0.126811,0.529340
46744,3,0.121147,0.435532
46745,7,0.151998,0.714503
46746,4,0.126583,0.512331
46747,0,0.109711,0.315799
46748,1,0.153774,0.910567
46749,0,0.136678,0.517245
46750,4,0.117530,0.425390
46751,6,0.108337,0.348731
46752,0,0.122449,0.438032
46753,7,0.139647,0.666963
46754,8,0.080787,0.234277
46755,4,0.124442,0.477559
46756,6,0.120472,0.408002
46757,8,0.139275,0.551821
46758,4,0.098518,0.354507
46759,8,0.121342,0.413368
46760,5,0.112732,0.460272
46761,2,0.120198,0.436228
46762,4,0.107220,0.402120
46763,9,0.138345,0.570500
46764,0,0.081666,0.310625
46765,8,0.108565,0.359401
46766,7,0.127323,0.498315
46767,4,0.142376,0.577073
46768,8,0.119358,0.377939
46769,5,0.122104,0.490131
46770,7,0.132500,0.509697
46771,7,0.127443,0.465213
46772,7,0.130935,0.594389
46773,0,0.124831,0.442114
46774,9,0.126533,0.552264
46775,5,0.143770,0.614527
46776,0,0.121625,0.417289
46777,8,0.113392,0.387115
46778,4,0.109512,0.407510
46779,9,0.142355,0.635470
46780,7,0.154946,0.704866
46781,1,0.150778,0.720980
46782,4,0.123128,0.447681
46783,1,0.153959,0.814980
46784,2,0.131432,0.511291
46785,9,0.146977,0.651876
46786,0,0.121464,0.450303
46787,4,0.149546,0.671083
46788,5,0.125996,0.478390
46789,6,0.134991,0.428678
46790,8,0.089458,0.236425
46791,4,0.113627,0.380564
46792,8,0.125509,0.479637
46793,1,0.158731,0.884803
46794,8,0.126735,0.451415
46795,8,0.124100,0.360861
46796,4,0.120148,0.482021
46797,0,0.054798,0.159334
46798,0,0.111071,0.403549
46799,4,0.086901,0.307224
46800,7,0.105337,0.412911
46801,9,0.116139,0.399947
46802,1,0.154963,0.754630
46803,9,0.124886,0.434981
46804,3,0.123319,0.367439
46805,6,0.142926,0.638215
46806,5,0.127402,0.472483
46807,4,0.149587,0.696000
46808,3,0.098515,0.315362
46809,5,0.092064,0.255219
46810,1,0.156889,0.899182
46811,0,0.100887,0.342198
46812,6,0.107936,0.288536
46813,0,0.079975,0.225019
46814,5,0.123224,0.445082
46815,9,0.124567,0.426912
46816,3,0.115850,0.400720
46817,8,0.149628,0.643672
46818,8,0.074054,0.196658
46819,0,0.112872,0.463066
46820,7,0.124811,0.493518
46821,7,0.137670,0.508957
46822,3,0.097062,0.327393
46823,0,0.119344,0.446183
46824,1,0.155393,0.828597
46825,5,0.137985,0.558237
46826,6,0.117142,0.414176
46827,0,0.024734,0.111409
46828,8,0.100065,0.320308
46829,9,0.144845,0.616222
46830,5,0.125476,0.364426
46831,2,0.147002,0.610350
46832,9,0.106766,0.368449
46833,7,0.130385,0.384436
46834,2,0.060952,0.205222
46835,3,0.097973,0.270437
46836,2,0.099834,0.380662
46837,7,0.123983,0.508115
46838,0,0.039241,0.120328
46839,3,0.116588,0.440217
46840,9,0.146123,0.687434
46841,1,0.155905,0.854592
46842,2,0.142051,0.607994
46843,1,0.150552,0.733605
46844,4,0.145307,0.621668
46845,6,0.136085,0.583287
46846,6,0.133685,0.464083
46847,4,0.105807,0.376701
46848,5,0.119763,0.463673
46849,3,0.116719,0.445746
46850,2,0.118471,0.426390
46851,1,0.156071,0.854301
46852,7,0.132956,0.539106
46853,4,0.127558,0.429496
46854,3,0.123928,0.447552
46855,3,0.075499,0.237187
46856,1,0.156455,0.882939
46857,3,0.098008,0.305130
46858,3,0.110978,0.311116
46859,7,0.138198,0.626813
46860,6,0.113085,0.330525
46861,0,0.126818,0.398508
46862,6,0.092596,0.296670
46863,5,0.115869,0.408394
46864,2,0.101343,0.329594
46865,8,0.068639,0.150545
46866,1,0.155505,0.789212
46867,9,0.124650,0.411274
46868,2,0.099228,0.304829
46869,0,0.063455,0.174561
46870,6,0.076677,0.212754
46871,9,0.121086,0.433238
46872,0,0.098216,0.293728
46873,8,0.106280,0.358199
46874,7,0.111726,0.408972
46875,7,0.144946,0.521896
46876,7,0.147211,0.666834
46877,8,0.126264,0.440099
46878,4,0.124716,0.469415
46879,5,0.082897,0.223854
46880,7,0.137592,0.555446
46881,1,0.151018,0.753892
46882,4,0.134711,0.525248
46883,3,0.109235,0.355123
46884,8,0.143444,0.539635
46885,4,0.141331,0.534475
46886,9,0.145994,0.593868
46887,4,0.120497,0.446363
46888,2,0.108978,0.332706
46889,7,0.128154,0.460530
46890,9,0.124095,0.502635
46891,5,0.087135,0.301112
46892,5,0.117554,0.407184
46893,0,0.044041,0.067502
46894,1,0.152315,0.687352
46895,4,0.145582,0.572326
46896,5,0.126631,0.470912
46897,0,0.103980,0.335569
46898,8,0.075428,0.209733
46899,6,0.143303,0.634371
46900,3,0.126484,0.397814
46901,3,0.124650,0.402109
46902,5,0.131899,0.514299
46903,3,0.141413,0.581826
46904,6,0.110102,0.345924
46905,8,0.144656,0.642657
46906,0,0.073861,0.211358
46907,7,0.147790,0.689347
46908,9,0.128686,0.558778
46909,3,0.111195,0.418546
46910,9,0.125107,0.502827
46911,2,0.128909,0.521843
46912,3,0.107314,0.412792
46913,2,0.130826,0.472983
46914,1,0.154242,0.837654
46915,5,0.106627,0.356230
46916,1,0.155199,0.877927
46917,1,0.154384,0.806844
46918,0,0.074752,0.210416
46919,3,0.144271,0.685681
46920,1,0.157753,0.898201
46921,4,0.133456,0.560476
46922,2,0.112263,0.374735
46923,4,0.142235,0.586581
46924,3,0.101111,0.254306
46925,5,0.098268,0.368007
46926,4,0.141323,0.570932
46927,0,0.093645,0.298806
46928,8,0.123451,0.497362
46929,7,0.109679,0.364210
46930,9,0.148758,0.697705
46931,1,0.152574,0.814601
46932,0,0.100562,0.303813
46933,3,0.102494,0.349929
46934,1,0.153470,0.835187
46935,1,0.155418,0.773758
46936,2,0.073554,0.280553
46937,1,0.155058,0.806994
46938,3,0.078649,0.224430
46939,7,0.149182,0.681331
46940,4,0.126497,0.439330
46941,2,0.088393,0.244109
46942,5,0.124802,0.490149
46943,8,0.143118,0.533252
46944,6,0.118092,0.430606
46945,0,0.039207,0.129531
46946,7,0.116263,0.453232
46947,9,0.104612,0.368545
46948,0,0.095260,0.318362
46949,5,0.113631,0.400119
46950,1,0.150582,0.707009
46951,7,0.154684,0.745093
46952,2,0.101957,0.311908
46953,0,0.097563,0.317033
46954,3,0.053530,0.151082
46955,1,0.156742,0.879155
46956,4,0.097572,0.387167
46957,2,0.143580,0.598925
46958,7,0.124837,0.465670
46959,9,0.147887,0.669180
46960,8,0.106764,0.442141
46961,4,0.127497,0.434983
46962,9,0.145077,0.630230
46963,0,0.100891,0.414275
46964,0,0.080483,0.245074
46965,7,0.143818,0.532983
46966,5,0.099673,0.308250
46967,2,0.113340,0.448379
46968,6,0.115443,0.402440
46969,5,0.135591,0.615777
46970,8,0.127594,0.408241
46971,9,0.137223,0.667618
46972,3,0.110682,0.372760
46973,9,0.137827,0.576830
46974,9,0.147234,0.655651
46975,2,0.140821,0.543919
46976,0,0.079156,0.253538
46977,4,0.148013,0.663988
46978,2,0.078246,0.218287
46979,2,0.104565,0.301801
46980,3,0.113108,0.342079
46981,0,0.085359,0.256303
46982,3,0.109481,0.372341
46983,8,0.117673,0.351988
46984,3,0.087385,0.266244
46985,1,0.157391,0.929916
46986,9,0.131166,0.518551
46987,3,0.145684,0.709504
46988,9,0.146672,0.655774
46989,8,0.145935,0.640324
46990,5,0.123584,0.485704
46991,5,0.129065,0.498806
46992,6,0.119089,0.419189
46993,0,0.117053,0.354030
46994,4,0.104324,0.357185
46995,6,0.101976,0.326234
46996,4,0.129174,0.485327
46997,5,0.096767,0.334709
46998,2,0.100314,0.316586
46999,8,0.089148,0.223600
47000,5,0.128437,0.469787
47001,0,0.132751,0.492787
47002,4,0.117985,0.434240
47003,4,0.139378,0.605519
47004,7,0.128093,0.563455
47005,1,0.143438,0.558992
47006,0,0.107550,0.426335
47007,6,0.085491,0.253566
47008,3,0.108229,0.379476
47009,8,0.144982,0.550819
47010,9,0.151696,0.696028
47011,9,0.136011,0.566184
47012,6,0.129028,0.493504
47013,2,0.136505,0.601108
47014,8,0.139422,0.500927
47015,6,0.121786,0.488697
47016,7,0.144682,0.645142
47017,5,0.091323,0.252429
47018,9,0.149657,0.633883
47019,6,0.130304,0.489918
47020,1,0.141064,0.640448
47021,5,0.134993,0.491710
47022,5,0.125447,0.461968
47023,1,0.146379,0.740039
47024,2,0.083766,0.284513
47025,2,0.124822,0.439563
47026,6,0.127651,0.444039
47027,6,0.092893,0.261387
47028,3,0.114547,0.396379
47029,4,0.068020,0.243111
47030,4,0.110605,0.395605
47031,8,0.147882,0.621045
47032,0,0.120893,0.378322
47033,6,0.145247,0.632997
47034,4,0.117929,0.435819
47035,8,0.150638,0.710706
47036,1,0.150878,0.759784
47037,2,0.116742,0.358089
47038,6,0.122474,0.498622
47039,8,0.128873,0.415749
47040,5,0.115542,0.389151
47041,9,0.147687,0.634795
47042,1,0.159321,0.849256
47043,0,0.074830,0.235427
47044,2,0.102004,0.291108
47045,4,0.137208,0.519568
47046,6,0.119010,0.466324
47047,0,0.093216,0.305305
47048,6,0.116798,0.464360
47049,9,0.135182,0.597045
47050,7,0.141489,0.621395
47051,1,0.157652,0.886235
47052,8,0.101582,0.355509
47053,8,0.150622,0.644158
47054,8,0.114816,0.408255
47055,1,0.158043,0.908065
47056,1,0.155939,0.836816
47057,9,0.074714,0.191382
47058,8,0.121393,0.491290
47059,4,0.149305,0.623562
47060,3,0.103647,0.366589
47061,5,0.122158,0.408972
47062,7,0.149396,0.688591
47063,7,0.146894,0.633456
47064,1,0.157158,0.820337
47065,6,0.119271,0.392104
47066,2,0.054762,0.196636
47067,8,0.152574,0.664118
47068,7,0.120962,0.451977
47069,4,0.128492,0.498739
47070,0,0.058222,0.234379
47071,4,0.152642,0.744293
47072,7,0.135796,0.598624
47073,0,0.091867,0.294608
47074,0,0.081273,0.258761
47075,8,0.125730,0.468268
47076,1,0.150346,0.690317
47077,8,0.127624,0.453542
47078,5,0.123965,0.385005
47079,0,0.098445,0.330102
47080,0,0.079072,0.301953
47081,8,0.097320,0.250092
47082,5,0.122472,0.434788
47083,9,0.153336,0.770289
47084,2,0.056645,0.186213
47085,6,0.129696,0.586092
47086,8,0.115533,0.419079
47087,4,0.091554,0.350531
47088,0,0.078363,0.286477
47089,2,0.110169,0.369497
47090,4,0.126365,0.418594
47091,3,0.133298,0.561661
47092,9,0.143532,0.657733
47093,4,0.148581,0.621459
47094,8,0.150227,0.586678
47095,4,0.124230,0.468866
47096,3,0.096950,0.275841
47097,0,0.084554,0.307758
47098,1,0.152547,0.755497
47099,5,0.136457,0.572761
47100,8,0.096725,0.292299
47101,8,0.128541,0.461114
47102,2,0.068975,0.228739
47103,2,0.104475,0.343581
47104,9,0.148638,0.662467
47105,5,0.134985,0.536378
47106,9,0.147074,0.665880
47107,6,0.137653,0.574101
47108,5,0.086982,0.336892
47109,1,0.156440,0.869900
47110,4,0.144859,0.650895
47111,7,0.136623,0.563293
47112,8,0.138310,0.529379
47113,6,0.107218,0.363185
47114,2,0.091226,0.248176
47115,2,0.113336,0.394732
47116,5,0.124526,0.453473
47117,8,0.107386,0.396898
47118,7,0.129023,0.586544
47119,1,0.156530,0.907853
47120,1,0.151206,0.754906
47121,9,0.134792,0.562703
47122,4,0.128420,0.434063
47123,8,0.133342,0.499637
47124,3,0.107729,0.337807
47125,0,0.119387,0.379039
47126,9,0.149265,0.677501
47127,9,0.142840,0.677911
47128,7,0.142438,0.571454
47129,4,0.121904,0.491063
47130,1,0.154292,0.758613
47131,5,0.098009,0.303047
47132,2,0.093702,0.297121
47133,2,0.087789,0.265404
47134,6,0.123174,0.421071
47135,9,0.124996,0.461356
47136,0,0.065809,0.221031
47137,8,0.114589,0.361658
47138,7,0.129075,0.499051
47139,5,0.120741,0.422672
47140,0,0.114725,0.400742
47141,3,0.120406,0.354695
47142,1,0.153316,0.798102
47143,2,0.125251,0.365319
47144,2,0.066648,0.204025
47145,8,0.140922,0.543864
47146,3,0.089719,0.268605
47147,5,0.028638,0.099712
47148,6,0.125150,0.524497
47149,9,0.149490,0.701479
47150,7,0.135924,0.592316
47151,0,0.142358,0.610577
47152,8,0.142009,0.491290
47153,8,0.137941,0.509716
47154,1,0.146645,0.629220
47155,8,0.124283,0.439850
47156,2,0.067179,0.233771
47157,0,0.109126,0.306713
47158,3,0.110804,0.413932
47159,1,0.144786,0.734770
47160,4,0.141949,0.547765
47161,7,0.118589,0.467781
47162,7,0.134574,0.600558
47163,6,0.118657,0.462152
47164,8,0.132625,0.586910
47165,2,0.119702,0.387521
47166,9,0.112457,0.412524
47167,0,0.094264,0.250502
47168,0,0.080141,0.344116
47169,7,0.149798,0.740031
47170,1,0.140376,0.626219
47171,7,0.146095,0.657826
47172,2,0.095869,0.304266
47173,0,0.110338,0.441964
47174,3,0.132855,0.539323
47175,0,0.109041,0.393554
47176,4,0.141827,0.558758
47177,8,0.113867,0.407984
47178,5,0.108476,0.382957
47179,9,0.138469,0.615889
47180,6,0.135382,0.566493
47181,7,0.134719,0.467210
47182,7,0.135437,0.570402
47183,7,0.109026,0.271799
47184,8,0.144914,0.584099
47185,7,0.112675,0.361713
47186,9,0.133896,0.513926
47187,0,0.118438,0.435517
47188,1,0.155798,0.887062
47189,8,0.125433,0.489013
47190,2,0.071361,0.205114
47191,0,0.110388,0.342945
47192,6,0.134348,0.540182
47193,3,0.111089,0.450348
47194,5,0.140883,0.547342
47195,1,0.158363,0.860454
47196,3,0.129589,0.500386
47197,9,0.143494,0.625157
47198,0,0.095090,0.312413
47199,4,0.136248,0.627395
47200,2,0.105680,0.328135
47201,1,0.150253,0.785846
47202,8,0.147110,0.583734
47203,0,0.088562,0.315129
47204,7,0.142630,0.620532
47205,5,0.108757,0.420197
47206,0,0.086036,0.285139
47207,7,0.108744,0.344311
47208,3,0.147479,0.713485
47209,5,0.135870,0.577108
47210,6,0.132387,0.579807
47211,4,0.132540,0.501637
47212,4,0.128847,0.439150
47213,8,0.119847,0.406097
47214,1,0.159591,0.874301
47215,6,0.059578,0.144352
47216,4,0.139039,0.534902
47217,1,0.158077,0.909879
47218,3,0.140340,0.527575
47219,8,0.149688,0.513039
47220,6,0.140843,0.573303
47221,6,0.075563,0.215152
47222,7,0.149555,0.722005
47223,1,0.156040,0.845169
47224,2,0.121615,0.397073
47225,1,0.159149,0.908198
47226,3,0.123852,0.441338
47227,2,0.128499,0.465911
47228,9,0.118306,0.479052
47229,2,0.122197,0.370278
47230,1,0.158530,0.874976
47231,2,0.093267,0.269177
47232,2,0.114231,0.409748
47233,7,0.130441,0.559120
47234,1,0.154382,0.788587
47235,1,0.150378,0.726573
47236,2,0.114518,0.396874
47237,1,0.152265,0.810923
47238,9,0.125314,0.500235
47239,2,0.112179,0.382840
47240,6,0.134314,0.461044
47241,4,0.100177,0.317947
47242,0,0.141787,0.539578
47243,7,0.146631,0.591411
47244,1,0.158914,0.875682
47245,9,0.125926,0.452989
47246,3,0.115421,0.498701
47247,2,0.109885,0.369268
47248,0,0.126902,0.436461
47249,7,0.149975,0.727798
47250,2,0.123660,0.463165
47251,5,0.127260,0.534618
47252,5,0.151846,0.678553
47253,4,0.105943,0.409614
47254,7,0.151166,0.723154
47255,2,0.097958,0.319171
47256,2,0.140277,0.585173
47257,5,0.090936,0.272272
47258,9,0.147768,0.736659
47259,2,0.119409,0.401242
47260,1,0.155191,0.874287
47261,6,0.102655,0.212192
47262,9,0.091725,0.294100
47263,7,0.112852,0.374870
47264,0,0.142677,0.591955
47265,9,0.150146,0.726311
47266,6,0.132078,0.436154
47267,7,0.150398,0.723752
47268,0,0.090281,0.282274
47269,1,0.151356,0.768472
47270,6,0.123321,0.467430
47271,2,0.100867,0.345066
47272,0,0.066860,0.226141
47273,1,0.153709,0.841578
47274,2,0.098433,0.323514
47275,8,0.102088,0.344627
47276,0,0.108458,0.397812
47277,4,0.119720,0.397298
47278,6,0.122010,0.438414
47279,5,0.115774,0.323223
47280,1,0.155350,0.811699
47281,3,0.133011,0.457885
47282,5,0.125526,0.496546
47283,4,0.130929,0.497794
47284,8,0.124063,0.406900
47285,5,0.114496,0.441829
47286,4,0.129267,0.488186
47287,7,0.141583,0.644474
47288,3,0.110728,0.375378
47289,6,0.125116,0.476930
47290,0,0.105672,0.365208
47291,2,0.105631,0.324144
47292,1,0.151817,0.673127
47293,9,0.147879,0.645588
47294,4,0.139867,0.470292
47295,0,0.093884,0.312829
47296,8,0.137503,0.545719
47297,5,0.150099,0.661648
47298,8,0.150016,0.666993
47299,8,0.126831,0.472344
47300,4,0.142690,0.614712
47301,6,0.123609,0.430446
47302,5,0.146727,0.670892
47303,2,0.110636,0.307679
47304,7,0.108112,0.300088
47305,8,0.121215,0.257682
47306,5,0.111335,0.365525
47307,2,0.113556,0.381278
47308,7,0.152183,0.778091
47309,4,0.125872,0.495499
47310,8,0.148467,0.630294
47311,1,0.157910,0.894011
47312,3,0.145173,0.567087
47313,8,0.153372,0.674088
47314,4,0.150165,0.678071
47315,5,0.123614,0.433610
47316,8,0.137923,0.536599
47317,0,0.123004,0.415656
47318,8,0.148641,0.696570
47319,4,0.126875,0.512639
47320,5,0.131596,0.482238
47321,5,0.108470,0.281294
47322,2,0.143107,0.545824
47323,8,0.036328,0.085067
47324,9,0.141875,0.624060
47325,0,0.080694,0.281279
47326,7,0.152864,0.780375
47327,4,0.144728,0.653802
47328,1,0.155782,0.838775
47329,8,0.141191,0.569840
47330,3,0.133906,0.474739
47331,4,0.143834,0.672781
47332,8,0.146469,0.597273
47333,9,0.121308,0.428735
47334,1,0.158569,0.928086
47335,4,0.131146,0.488706
47336,0,0.131121,0.528892
47337,4,0.144561,0.580956
47338,7,0.128864,0.473070
47339,1,0.155070,0.848396
47340,5,0.134280,0.548747
47341,1,0.144737,0.646701
47342,9,0.144610,0.671428
47343,2,0.089171,0.254711
47344,6,0.136334,0.610089
47345,0,0.088842,0.293074
47346,9,0.153632,0.707889
47347,0,0.134900,0.548704
47348,4,0.091392,0.322648
47349,5,0.086491,0.241939
47350,7,0.150941,0.703236
47351,1,0.150216,0.837580
47352,7,0.122401,0.471445
47353,3,0.148454,0.617830
47354,9,0.145832,0.669504
47355,2,0.138940,0.512644
47356,9,0.149210,0.666766
47357,3,0.101290,0.315404
47358,5,0.129540,0.496528
47359,6,0.127754,0.439530
47360,8,0.150053,0.632460
47361,1,0.156337,1.000000
47362,3,0.135153,0.487673
47363,7,0.146726,0.601701
47364,4,0.145638,0.623783
47365,7,0.151057,0.750242
47366,4,0.113519,0.353377
47367,5,0.111939,0.339499
47368,3,0.088628,0.256487
47369,4,0.083159,0.224412
47370,2,0.101448,0.359088
47371,0,0.111936,0.409462
47372,0,0.048170,0.175243
47373,0,0.112235,0.350682
47374,1,0.132532,0.535790
47375,7,0.143228,0.633104
47376,2,0.097448,0.233539
47377,6,0.144241,0.617663
47378,3,0.121430,0.394603
47379,2,0.097481,0.319820
47380,4,0.103651,0.390779
47381,3,0.106642,0.392092
47382,5,0.137680,0.552208
47383,1,0.158073,0.897068
47384,6,0.086924,0.205854
47385,1,0.158250,0.864453
47386,7,0.100812,0.297115
47387,0,0.056619,0.200849
47388,8,0.128707,0.429106
47389,1,0.153026,0.858399
47390,0,0.096545,0.327192
47391,9,0.134415,0.525535
47392,1,0.116899,0.414954
47393,8,0.139653,0.523456
47394,2,0.071073,0.249332
47395,1,0.158308,0.887272
47396,3,0.088575,0.306684
47397,0,0.111431,0.392271
47398,4,0.124291,0.458208
47399,9,0.143486,0.647644
47400,7,0.111845,0.312366
47401,1,0.158504,0.846940
47402,8,0.118828,0.375262
47403,7,0.116812,0.375193
47404,9,0.108302,0.384016
47405,6,0.127309,0.475631
47406,0,0.067341,0.241831
47407,0,0.115982,0.433224
47408,1,0.142017,0.679008
47409,2,0.138395,0.525990
47410,2,0.094212,0.272774
47411,4,0.130096,0.437475
47412,3,0.085299,0.269953
47413,5,0.099204,0.304834
47414,4,0.125664,0.438636
47415,5,0.139510,0.577951
47416,6,0.091187,0.261591
47417,7,0.142343,0.607917
47418,7,0.105139,0.263533
47419,6,0.110054,0.378067
47420,0,0.120511,0.421869
47421,8,0.071841,0.169366
47422,8,0.110354,0.438386
47423,0,0.109301,0.381373
47424,7,0.131977,0.528291
47425,3,0.146274,0.615984
47426,8,0.124161,0.452386
47427,3,0.133019,0.450633
47428,9,0.138574,0.602404
47429,5,0.142165,0.550058
47430,1,0.129326,0.566068
47431,6,0.113013,0.376900
47432,4,0.105787,0.370038
47433,6,0.126456,0.425250
47434,5,0.110277,0.379537
47435,1,0.154244,0.893863
47436,1,0.130624,0.564644
47437,6,0.112444,0.428369
47438,6,0.103041,0.350207
47439,8,0.092941,0.312151
47440,7,0.104635,0.334346
47441,1,0.157164,0.972602
47442,3,0.094826,0.297436
47443,1,0.157198,0.869282
47444,2,0.088756,0.291074
47445,5,0.108243,0.405013
47446,9,0.090021,0.237793
47447,1,0.146997,0.642417
47448,0,0.078831,0.266172
47449,2,0.045812,0.121381
47450,5,0.135313,0.571690
47451,6,0.130232,0.383212
47452,6,0.082224,0.172615
47453,0,0.122917,0.445508
47454,7,0.123035,0.440308
47455,6,0.094755,0.306602
47456,3,0.132097,0.467034
47457,9,0.147884,0.743757
47458,9,0.124987,0.491767
47459,6,0.139562,0.609934
47460,9,0.132622,0.529730
47461,2,0.111786,0.337498
47462,3,0.117933,0.391425
47463,8,0.114655,0.363181
47464,8,0.102060,0.351106
47465,7,0.108730,0.393198
47466,1,0.139779,0.563708
47467,0,0.073862,0.255102
47468,2,0.101979,0.338384
47469,5,0.142139,0.603903
47470,3,0.116842,0.403589
47471,0,0.057406,0.189714
47472,5,0.122407,0.478839
47473,6,0.141930,0.626114
47474,0,0.089578,0.305656
47475,6,0.135252,0.462940
47476,5,0.109683,0.351127
47477,0,0.124877,0.439680
47478,4,0.128525,0.454202
47479,8,0.142274,0.594718
47480,0,0.100655,0.384417
47481,0,0.120814,0.450729
47482,3,0.110550,0.300590
47483,0,0.126200,0.480705
47484,4,0.130168,0.494575
47485,8,0.130602,0.469133
47486,7,0.140079,0.563776
47487,6,0.124780,0.372782
47488,7,0.136988,0.526736
47489,0,0.127019,0.458119
47490,9,0.131512,0.528741
47491,1,0.153048,0.880428
47492,4,0.106899,0.414858
47493,6,0.132880,0.522994
47494,3,0.129092,0.498806
47495,5,0.108756,0.342543
47496,7,0.133279,0.510915
47497,3,0.091705,0.290517
47498,6,0.125213,0.471416
47499,8,0.147816,0.608724
47500,2,0.098146,0.267723
47501,4,0.143409,0.632219
47502,1,0.141008,0.612250
47503,1,0.153694,0.814153
47504,5,0.137371,0.484538
47505,7,0.145490,0.663446
47506,8,0.112970,0.367355
47507,8,0.123779,0.487305
47508,4,0.111777,0.367786
47509,2,0.109573,0.391637
47510,6,0.085228,0.273636
47511,3,0.122072,0.499838
47512,7,0.104730,0.324820
47513,8,0.141710,0.592124
47514,0,0.064473,0.225951
47515,3,0.141810,0.566375
47516,2,0.120589,0.373122
47517,1,0.153054,0.890487
47518,9,0.138744,0.597027
47519,4,0.140137,0.577679
47520,3,0.109863,0.416210
47521,3,0.103520,0.358807
47522,4,0.122513,0.480839
47523,2,0.133397,0.477246
47524,4,0.117678,0.346898
47525,6,0.122548,0.398508
47526,8,0.102427,0.311814
47527,5,0.100078,0.347312
47528,1,0.146877,0.669423
47529,5,0.114394,0.428974
47530,2,0.098862,0.322060
47531,2,0.107825,0.445735
47532,2,0.064354,0.197769
47533,4,0.148960,0.641003
47534,3,0.106179,0.313493
47535,2,0.033299,0.181196
47536,1,0.155096,0.781164
47537,7,0.107521,0.341492
47538,7,0.123195,0.475995
47539,8,0.134952,0.520626
47540,3,0.131638,0.467163
47541,9,0.142994,0.620275
47542,4,0.122516,0.450261
47543,1,0.156522,0.874630
47544,5,0.123632,0.440147
47545,7,0.127827,0.505822
47546,1,0.154848,0.789323
47547,8,0.138131,0.540182
47548,9,0.146162,0.683957
47549,8,0.102118,0.259040
47550,8,0.113950,0.420419
47551,8,0.131979,0.480431
47552,1,0.147231,0.673186
47553,0,0.075580,0.227648
47554,1,0.149538,0.694969
47555,5,0.123697,0.484763
47556,0,0.071519,0.224640
47557,9,0.147500,0.660533
47558,2,0.102398,0.344947
47559,4,0.054041,0.164157
47560,7,0.132163,0.533065
47561,7,0.065509,0.171336
47562,6,0.098131,0.313729
47563,6,0.126175,0.510450
47564,8,0.103323,0.320560
47565,6,0.128064,0.434607
47566,2,0.103389,0.362228
47567,4,0.151486,0.712299
47568,8,0.106386,0.374182
47569,7,0.115228,0.339985
47570,4,0.130920,0.469830
47571,7,0.153339,0.717287
47572,4,0.119971,0.449451
47573,0,0.045621,0.143311
47574,2,0.081766,0.271839
47575,6,0.120696,0.416531
47576,2,0.104242,0.349740
47577,1,0.155036,0.763229
47578,8,0.130754,0.470898
47579,2,0.123321,0.479585
47580,0,0.039521,0.191971
47581,1,0.158739,0.922023
47582,0,0.065632,0.167451
47583,8,0.145329,0.548073
47584,1,0.144585,0.659175
47585,6,0.084143,0.256599
47586,2,0.090468,0.241732
47587,5,0.116471,0.414779
47588,3,0.081068,0.228327
47589,9,0.129009,0.436303
47590,4,0.143761,0.631976
47591,2,0.132836,0.474730
47592,5,0.082846,0.277832
